observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,cloud,moonAlt,sunAlt,note,target,fieldId,proposalId,block_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,scripted_id
406,158.5749854356729,-32.59860187009399,2025-05-01 04:28:49.570901760,60796.219583250124,30.0,u,301.89734334742127,301.89734334742127,1,1.502965575173289,0.5655236871646138,1.1077975502825228,0.9626095863322337,22.615991747804415,0,4.490411971703088,31.0,3.1621572239499485,23.52589831825512,41.7092767451004,251.5950782566921,103.35122137403575,0.125,-45.578840757700775,-74.45380161959578,"pair_33, ug, a",,-1,26,1,215.81838784955883,45.24856472145698,43.83296776895414,281.65643315018895,189.4196688979129,38.28618045389669,15.033690644599734,86.86550565465953,28.74537113371794,91.56332490647304,123.37433862016016,25.982690303685096,-103.03215546229215,0
407,161.0136778259446,-30.554276226089115,2025-05-01 04:29:24.956583424,60796.219583250124,30.0,u,300.66775658319705,300.66775658319705,1,1.4631557819935315,0.521053591932948,1.0294557892212566,0.8982126587398729,22.62254083981748,0,4.385682176962659,31.0,2.914556301471534,23.627431832206902,43.11416158388281,254.91659786017604,104.39229450717075,0.125,-45.6967530791984,-74.47750531707588,"pair_33, ug, a",,-1,27,1,215.96623186850817,45.06005109036782,43.83296776895414,281.61247324573185,188.81743831796328,38.28657167997139,15.033814805191009,86.87369227089643,28.744663884642108,92.18525191181946,125.55584012792544,25.986391802450086,-99.67195404507619,0
408,157.88001927828745,-29.489426911206593,2025-05-01 04:30:00.776554752,60796.219583250124,30.0,u,298.7292237701702,298.7292237701702,1,1.5527353164275524,0.521053591932948,1.0668216437940303,0.9289273911986929,22.596113657399563,0,4.819971439649684,31.0,2.914556271814852,23.536007691937616,40.09259515472985,255.28459146452994,106.27895917970935,0.125,-45.816131402786894,-74.5006786398457,"pair_33, ug, a",,-1,28,1,216.11589038207714,45.00818294987956,43.83296776895414,281.56802318684544,188.2037877455023,38.286967707948946,15.033940488897096,86.88198430022544,28.743949011631102,89.32577990461309,122.87675935289198,25.990141290323873,-99.26058657033127,0
409,160.3148291936227,-27.429227326897927,2025-05-01 04:30:36.174272000,60796.219583250124,30.0,u,297.38313885875533,297.38313885875533,1,1.5115636643236063,0.4944470402176978,1.0135373561167171,0.8851277067279415,22.609330708912754,0,4.397717718818483,31.0,2.9707584669867217,23.61618817157159,41.419458605087016,258.655666329412,107.39099991341236,0.125,-45.93412426721394,-74.52261761691341,"pair_33, ug, a",,-1,29,1,216.2637846856819,44.774138772167674,43.83296776895414,281.52402756096444,187.59746747656163,38.28735906782188,15.034064690309558,86.8901829565031,28.743243841676048,89.97219415794703,125.0356196773904,25.99384887553616,-95.84176063270777,0
410,163.3567172418008,-28.447171033587697,2025-05-01 04:31:11.984129024,60796.219583250124,30.0,u,299.08019590015823,299.08019590015823,1,1.4354025499968766,0.4944470402176978,0.9825804571922482,0.859681135812028,22.623072151499077,0,4.809857589262877,31.0,2.8735736581004967,23.692125489794112,44.16033904720704,258.3219845025237,105.80809131503406,0.125,-46.05351595354244,-74.54369960282551,"pair_33, ug, a",,-1,30,1,216.41340094123086,44.888287215192335,43.83296776895414,281.4793382115363,186.98798732259522,38.28775498471721,15.034190337101883,86.89848102198124,28.742531969731488,92.78274454936248,127.69500411956577,25.997601733103654,-96.12312293308936,0
411,162.68008999503454,-25.310609748452688,2025-05-01 04:31:47.470478592,60796.219583250124,30.0,u,295.70676195100594,295.70676195100594,1,1.479541764614011,0.42380786530662523,0.9090299614466526,0.7992226283091485,22.614880062721085,0,4.486349729100611,31.0,3.1940726163879076,23.75204558875686,42.52290880134713,262.1381900313658,108.80180655467726,0.125,-46.171853871483094,-74.56348738138522,"pair_33, ug, a",,-1,31,1,216.5616655573633,44.50856850568322,43.83296776895414,281.434872390317,186.3879061796899,38.288147325250385,15.034314848088707,86.90670804299634,28.741828025493902,90.6180859006432,127.16034886537881,26.001322775260213,-92.2569607779938,0
412,159.76880903789515,-24.292534679228606,2025-05-01 04:32:23.269171200,60796.219583250124,30.0,u,294.3727784035595,294.3727784035595,1,1.5699689783005664,0.42380786530662523,0.9419687668306885,0.826298326334826,22.58719267914219,0,4.7986929517104215,31.0,2.8319782309665045,23.65986647414354,39.565153825980126,262.18389320301674,110.11553802166361,0.125,-46.29125840928096,-74.5823360351733,"pair_33, ug, a",,-1,32,1,216.7112351659846,44.488316425223154,43.83296776895414,281.38983329808326,185.78649023185284,38.28854311944907,15.034440454280473,86.91501143113955,28.74111939485724,87.8347175927011,124.49892393233834,26.005078675317787,-92.15266877328737,0
413,162.15811695268044,-22.17006545425005,2025-05-01 04:32:58.706067200,60796.219583250124,30.0,u,292.62665079505354,292.62665079505354,1,1.5324170058955902,0.521053591932948,1.058423654525427,0.922024244019901,22.58938840924588,0,4.436896612145565,31.0,3.0536035712464846,23.552817545550706,40.735188154910695,265.7362740575632,111.52293930009418,0.125,-46.409480960542304,-74.59989292011987,"pair_33, ug, a",,-1,33,1,216.85929316196174,44.1495900951477,43.83296776895414,281.34506932404463,185.1950733587837,38.28893491395364,15.034564790338226,86.92323481401502,28.740419419206493,88.53934607466462,126.60658482200516,26.008798700064183,-88.53949299379542,0
414,159.33674409989138,-21.158462616734226,2025-05-01 04:33:34.498109184,60796.219583250124,30.0,u,291.61381586541467,291.61381586541467,1,1.6316549288004372,0.521053591932948,1.0990320305669796,0.9554043291260572,22.575355043403707,0,4.7920426462561485,31.0,2.810371675676125,23.45795284223015,37.797652896109774,265.610126163395,112.53954169658053,0.125,-46.52891334104455,-74.61651354933903,"pair_33, ug, a",,-1,34,1,217.00883498466678,44.15335756199518,43.83296776895414,281.2996747372912,184.6017024276367,38.28933063536519,15.034690371770496,86.93154456232288,28.739713936544177,85.77790714664592,123.92764594471957,26.012558110693764,-88.59930017445329,0
415,161.74333055561416,-19.04066819564553,2025-05-01 04:34:09.935523328,60796.219583250124,30.0,u,289.8159417424012,289.8159417424012,1,1.5921189815707384,0.5299353784427802,1.0955891295971514,0.9525742645288584,22.576506209127007,0,4.437414403673162,31.0,3.097067915905867,23.481558681574548,38.90962332980538,269.1582943239291,113.96590399370027,0.125,-46.6471871474354,-74.6318683033282,"pair_33, ug, a",,-1,35,1,217.1568951448935,43.78184573610144,43.83296776895414,281.2545495947382,184.01815405913783,38.28972243633005,15.034814708234595,86.93977588988565,28.73901693697736,86.537100500571,126.00747824282138,26.01628235625735,-84.98351988065092,0
416,158.98079461070833,-18.034756356953892,2025-05-01 04:34:45.724662784,60796.219583250124,30.0,u,289.08635340093326,289.08635340093326,1,1.702085222198938,0.5299353784427802,1.1403841779355754,0.989395794263043,22.55331358052195,0,4.789139849677664,31.0,2.805655127147826,23.375925863300925,35.98083772397212,268.8796230984465,114.72199239275771,0.125,-46.766659860676235,-74.64626337510849,"pair_33, ug, a",,-1,36,1,217.3064248409722,43.808345793691004,43.83296776895414,281.20879432642516,183.43280273180557,38.290118126392315,15.034940278058102,86.94809286676548,28.73831452742932,83.78076548881427,123.30005904653139,26.02004566975131,-85.18919351729333,0
417,161.39108690309288,-15.927109969358815,2025-05-01 04:35:21.158269184,60796.219583250124,30.0,u,287.2530236476142,287.2530236476142,1,1.6605396960338252,0.5299353784427802,1.1236005929603847,0.9755996874134363,22.552839798967675,0,4.433606796903025,31.0,3.1233515858981735,23.412750731327957,37.028617909858504,272.40284570755733,116.15797998720619,0.125,-46.88497047726943,-74.65941446888779,"pair_33, ug, a",,-1,37,1,217.45446909239055,43.41100363482041,43.83296776895414,281.163313032347,182.85721865508643,38.29050988599199,15.035064599751559,86.95633113384993,28.73762058855829,84.58813889348026,125.33490555189768,26.02377368087693,-81.59254373307186,0
418,158.66698076495126,-14.922146224428705,2025-05-01 04:35:56.946746880,60796.219583250124,30.0,u,286.7734460021837,286.7734460021837,1,1.7835865172278296,0.5299353784427802,1.1728403824523714,1.0160747943758492,22.542548947922853,0,4.788478082499197,31.0,2.8116633610047965,23.30130124760526,34.10201143433002,271.99451999565065,116.68449244814661,0.125,-47.00449099360961,-74.67158528046333,"pair_33, ug, a",,-1,38,1,217.60399602274742,43.457938450330296,43.83296776895414,281.11719372898267,182.2798620425631,38.29090556947602,15.035190165827522,86.96465585938526,28.736921207615026,81.82502662882503,122.59475946378716,26.027541132078095,-81.92233163084737,0
419,158.36348275092402,-11.814255612567806,2025-05-01 04:36:32.340868864,60796.219583250124,30.0,u,284.6609055885258,284.6609055885258,1,1.8728577200504637,0.5744354465500158,1.2784291844944338,1.1028687896544245,22.533200983329046,0,4.394122176111342,31.0,3.1218818195894875,23.160061783109743,32.27228306584498,275.04258135439477,118.45819695579844,0.125,-47.12271922201179,-74.68252285199317,"pair_33, ug, a",,-1,39,1,217.75187530530647,43.11910254432423,43.83296776895414,281.0714020823668,181.71281035421774,38.2912968932618,15.035314347577781,86.97289276000826,28.736231023557963,79.89505108543823,121.78931717082297,26.031269148782137,-78.795977957179,0
420,158.0751893729197,-8.715747843130169,2025-05-01 04:37:07.759910144,60796.219583250124,30.0,u,282.74117201553014,282.74117201553014,1,1.9771497975526526,0.5744354465500158,1.3206798440917507,1.137598831843419,22.520169203632825,0,4.419041765506216,31.0,3.111463097842212,23.068448342862993,30.3830493135998,277.96159265266243,120.0540844198026,0.125,-47.241055295653815,-74.69237392978624,"pair_33, ug, a",,-1,40,1,217.89985870296684,42.79525643533275,43.83296776895414,281.02539833483996,181.1492790400375,38.29168849292532,15.035438616057696,86.98113934835246,28.735541837240685,77.99601269474034,120.8965339691923,26.035001860192224,-75.79546488587205,0
421,160.74315114368352,-9.732010246126043,2025-05-01 04:37:43.545272832,60796.219583250124,30.0,u,282.80288466300044,282.80288466300044,1,1.8338360584331446,0.4326109758787539,1.0466329407412311,0.912332277289292,22.528611346911312,0,4.785363313773542,31.0,2.8227101362958,23.39548743075376,33.045509776993946,278.38718014520407,119.87385678599782,0.125,-47.360640258093106,-74.70121527334224,"pair_33, ug, a",,-1,41,1,218.04937261893645,42.67674144899825,43.83296776895414,280.9787359294217,180.5838928492699,38.292084143078576,15.035564169072122,86.98947517765767,28.734847030307797,80.7630529084575,123.68344351140375,26.038775280112468,-75.28503910663977,0
422,161.05276236105064,-12.820995431172145,2025-05-01 04:38:18.964374528,60796.219583250124,30.0,u,284.91833768579625,284.91833768579625,1,1.7574997847533627,0.4326109758787539,1.0202703427045443,0.8906622217031355,22.53982054961326,0,4.419101991730983,31.0,3.1038682586817785,23.46489608079815,34.67983320202056,275.22447378486737,118.07977811238452,0.125,-47.479026017564976,-74.70886588367802,"pair_33, ug, a",,-1,42,1,218.1973562687452,42.998115798180784,43.83296776895414,280.9323699807402,180.0282149601098,38.292475744142145,15.035688436353857,86.99772960063012,28.73416082655128,82.63444379112913,124.5508390163351,26.042512160721344,-78.36027395625244,0
423,163.75874747244748,-13.789199087083214,2025-05-01 04:38:54.746932992,60796.219583250124,30.0,u,285.17064084028374,285.17064084028374,1,1.648956176574161,0.38867995938368216,0.9238559741064956,0.8114096107155393,22.54828304014965,0,4.782558672456926,31.0,2.8056551583198575,23.629727630480204,37.33284114045873,275.6066903266995,117.71573167177746,0.125,-47.59865159956744,-74.71548351246874,"pair_33, ug, a",,-1,43,1,218.34685846782452,42.88637251206119,43.83296776895414,280.88534512186214,179.47078266948938,38.292871364030034,15.035813978104766,87.00607267777065,28.733469088362867,85.37905409776187,127.30351895688841,26.046289490406757,-77.89554745429564,0
424,164.1327454027411,-16.894333316359447,2025-05-01 04:39:30.146798848,60796.219583250124,30.0,u,287.74629061434575,287.74629061434575,1,1.5917973262962872,0.38867995938368216,0.9045060285374223,0.7955039554577612,22.57013748161356,0,4.399866202244899,31.0,3.1260042684571294,23.687925217548667,38.918969252281784,272.2016143904776,115.55346391876077,0.125,-47.717022513370296,-74.72093106139604,"pair_33, ug, a",,-1,44,1,218.49476174886112,43.29975453310651,43.83296776895414,280.8386419398039,178.92320032289743,38.293262753150486,15.035938176488983,87.01433043360764,28.732786238873892,87.28616207178673,128.05784562719558,26.050028501398597,-81.21579158630244,0
425,164.52549253586486,-20.00892269856132,2025-05-01 04:40:05.557500416,60796.219583250124,30.0,u,290.5826890920905,290.5826890920905,1,1.5423969767339911,0.5388234072166649,1.0873789797662794,0.9458255213678817,22.581063723282554,0,4.410701754044312,31.0,3.1367849294628294,23.516047416612928,40.41667597025713,268.64059407397417,113.20218724310041,0.0,-47.83545425996697,-74.7252863811665,"pair_33, ug, a",,-1,45,1,218.64271030315797,43.78487633519094,43.83296776895414,280.79174396494767,178.3793009473726,38.29365426243968,15.036062412189484,87.02259460558581,28.73210466362779,89.20873229738521,128.6917430717105,26.05377072631848,-84.69843060431391,0
426,165.00657651703344,-23.142528140264556,2025-05-01 04:40:40.998749952,60796.219583250124,30.0,u,293.70515638928686,293.70515638928686,1,1.498122099330139,0.5388234072166649,1.0685419097212918,0.9303414497909018,22.6035388196333,0,4.441249951537651,31.0,3.165367988093954,23.56386684176953,41.874585301745526,264.933615774761,110.63985738000925,0.0,-47.95401280871271,-74.728549977951,"pair_33, ug, a",,-1,46,1,218.79078648776044,44.345013769296116,43.83296776895414,280.7446246376448,177.83876776935486,38.29404610983585,15.036186754362086,87.03086980105692,28.73142398581995,91.2003559007249,129.25965779769905,26.057518251942327,-88.33353309422665,0
427,165.63535837290283,-26.283988205464645,2025-05-01 04:41:16.466401024,60796.219583250124,30.0,u,297.1397768313229,297.1397768313229,1,1.4574954242232228,0.4944470402176978,0.9916267049918391,0.8671171515032917,22.613501625672946,0,4.467651636926502,31.0,3.192945053874148,23.66829249564527,43.3228469060404,261.0996973118579,107.84305271701895,0.0,-48.072684350091386,-74.73071882850385,"pair_33, ug, a",,-1,47,1,218.93897298079412,44.98282954834179,43.83296776895414,280.69728889643807,177.30165028786845,38.29443824950179,15.036311188459615,87.03915506158181,28.730744288657377,93.29096793597664,129.79970430812702,26.06127064488363,-92.10303541712948,0
428,168.6468484616547,-27.2044521781199,2025-05-01 04:41:52.268328960,60796.219583250124,30.0,u,298.6751245002884,298.6751245002884,1,1.3892867624876497,0.4944470402176978,0.9635162257275158,0.844010337548018,22.623681724142127,0,4.8019281551067365,31.0,2.8423862768236012,23.736739063887786,46.037458923312755,260.9225158130911,106.42966678932008,0.0,-48.192499384390004,-74.73179496857801,"pair_33, ug, a",,-1,48,1,219.08855610809266,45.10479128960852,43.83296776895414,280.64932293108114,176.76331898732613,38.29483408539289,15.036436794615609,87.0475223668662,28.730059694828523,96.07409691080534,132.43439329810832,26.06506050937632,-92.22427297152375,0
429,166.4703605972449,-29.40732798961953,2025-05-01 04:42:27.732019200,60796.219583250124,30.0,u,300.913641430734,300.913641430734,1,1.4227348573002514,0.4502410834600915,0.9207801698292326,0.8088812995996292,22.620327262700684,0,4.463690584387742,31.0,2.9195377462173395,23.768220953113477,44.657853537661396,257.1191444458069,104.82661597788584,0.0,-48.311207262807905,-74.73175836804833,"pair_33, ug, a",,-1,49,1,219.236726051447,45.74025740861983,43.83296776895414,280.60162764182536,176.23385811496667,38.295226181998764,15.03656121340321,87.05581454226463,28.72938306371687,95.49079493664478,130.34443478892803,26.068816655021685,-95.97345569346807,0
430,164.23018659360764,-31.557134326996337,2025-05-01 04:44:58.732018688,60796.219583250124,30.0,g,302.7730379037265,302.7730379037265,2,1.4611333642434083,0.45906769448941503,0.9019006525873506,0.7933623364268022,22.070012204544586,0,120.0,34.0,2.8892357716029613,24.60984226627493,43.188456309130586,253.52539913880602,103.54491260688052,0.0,-48.816926930500756,-74.71931923190269,"pair_33, ug, b",,-1,50,1,219.86761531718523,46.31795051060702,43.83296776895414,280.39651084505135,174.02092938424911,38.296895684872204,15.037090965319354,87.09116527455032,28.726518707724487,94.8881401973878,128.22247542885344,26.084833095254847,-99.52075379355894,0
431,161.8927561571055,-33.65026987170124,2025-05-01 04:45:37.114791680,60796.219583250124,30.0,g,304.2500738865799,304.2500738865799,2,1.5175883937829606,0.5922757889452233,1.0874754285084494,0.9459048022339454,22.067816507076174,0,4.382773261136719,34.0,2.8735735542564025,24.393801090712177,41.21909643726532,250.0025616710751,102.78430390336513,0.0,-48.945547404618424,-74.71298614387332,"pair_33, ug, b",,-1,51,1,220.0279814074161,47.03437778994506,43.83296776895414,280.34384557766697,173.46891991029037,38.29732005778462,15.037225621219054,87.10016237384625,28.725794915436833,94.29176404099513,126.05773623391494,26.088910322205678,-102.86686210405963,0
432,162.95963265257288,-36.703161845446836,2025-05-01 04:46:15.586112256,60796.219583250124,30.0,g,308.15042073130934,308.15042073130934,2,1.4790090302431504,0.5922757889452233,1.0708029287256275,0.9322000074124659,22.094004762880356,0,4.471320879009354,34.0,3.1749255379825905,24.428606988742644,42.5418378764785,246.17486022005747,99.7058810550085,0.0,-49.074493607409245,-74.70534857019798,"pair_33, ug, b",,-1,52,1,220.1887174555923,47.85630178631783,43.83296776895414,280.29084430752886,172.919814426481,38.29774541013767,15.03736058693789,87.10918481655666,28.725071202390122,96.62522497254274,126.54312480528269,26.092999395315253,-106.65523607982513,0
433,164.2079640629125,-39.7064197660558,2025-05-01 04:46:54.076011008,60796.219583250124,30.0,g,312.3836712459512,312.3836712459512,2,1.4445693361329777,0.4944470402176978,0.93680018763029,0.8220497542320985,22.106264146471734,0,4.489898842361621,34.0,3.1592985591404084,24.585684669392588,43.80830918421701,242.26064059071408,96.35404422045922,0.0,-49.20353114093257,-74.69641501106709,"pair_33, ug, b",,-1,53,1,220.34953112520716,48.7377154664104,43.83296776895414,280.23760235817105,172.37457906996127,38.29817096832937,15.037495617005334,87.118216212656,28.724348892136955,98.99197466578885,126.97877402099991,26.097092887834894,-110.5398835606485,0
434,168.10536243112483,-40.55123561032321,2025-05-01 04:47:32.940244736,60796.219583250124,30.0,g,315.99089303697525,315.99089303697525,2,1.3734611490574016,0.4944470402176978,0.9088532433579973,0.7990773660402738,22.128012518742505,0,4.864233609819644,34.0,3.097067893503999,24.64182343494217,46.72630756471902,241.4081246775834,93.33939189263688,0.0,-49.33385312658549,-74.68608304108682,"pair_33, ug, b",,-1,54,1,220.51190879333237,49.330284929612155,43.83296776895414,280.1836241391053,171.82818505116367,38.29860066573806,15.037631959471689,87.12734010887594,28.723621335390668,102.00240544835357,129.67709666938896,26.10122867287248,-111.37331285622487,0
435,165.63019737443184,-42.660246892820204,2025-05-01 04:48:11.347805952,60796.219583250124,30.0,g,316.9590125008748,316.9590125008748,2,1.4174439652727995,0.45906769448941503,0.8856218565014591,0.7799811660441993,22.115285185149155,0,4.407561353001249,34.0,2.8056551582928733,24.65582614015366,44.86956932048534,238.23616284958752,92.81667851522468,0.0,-49.46267288527554,-74.67457773990112,"pair_33, ug, b",,-1,55,1,220.6723784497242,49.7756910160995,43.83296776895414,280.13006434609605,171.29224861094153,38.29902531443758,15.037766699022242,87.13636140066319,28.722904083359552,101.36279210170277,127.33695385078036,26.105318309908384,-114.53464905981885,0
436,162.96693184800597,-44.71184454100088,2025-05-01 04:48:49.791430912,60796.219583250124,30.0,g,317.4468138095491,317.4468138095491,2,1.4682544405734472,0.45906769448941503,0.904535425366587,0.7955281196513345,22.117989341004698,0,4.443625172262405,34.0,2.81360089215671,24.623024818724105,42.92816325664923,235.25655096044383,92.70100514428249,0.0,-49.59164258786436,-74.66177273732384,"pair_33, ug, b",,-1,56,1,220.8329987841013,50.14781895383162,43.83296776895414,280.07623921702526,170.75977281700355,38.29945036230386,15.037901564264857,87.1453957482655,28.722187905516943,100.68701789193844,124.95448542484614,26.109414225352033,-117.5059378565813,0
437,164.4656340403112,-47.65843278475986,2025-05-01 04:49:28.308954880,60796.219583250124,30.0,g,322.1007070850802,322.1007070850802,2,1.442224201502244,0.4855916028558982,0.9255111746729928,0.8127701855812001,22.130900003213096,0,4.517524040034446,34.0,3.123771306658492,24.60847298408708,43.89774513769863,231.21902637373353,88.95962959316799,0.0,-49.720889286254305,-74.64764989663237,"pair_33, ug, b",,-1,57,1,220.99392787334662,51.060336678248234,43.83296776895414,280.02209468073534,170.23019402441366,38.29987622765593,15.038036687925608,87.15445206290377,28.72147210453026,103.0293647809499,125.14467114214501,26.113520460729344,-121.53597647772561,0
438,166.14230153888747,-50.581432562182734,2025-05-01 04:50:06.850044160,60796.219583250124,30.0,g,327.0675867985859,327.0675867985859,2,1.4208596497951584,0.4855916028558982,0.9172605342049579,0.8059881591164754,22.130334767502433,0,4.541089423388052,34.0,3.1219753892169866,24.622553066905265,44.73262123816534,227.0654227720429,84.9107511441823,0.0,-49.85024419519988,-74.63222276202691,"pair_33, ug, b",,-1,58,1,221.15495542018039,51.9783379427682,43.83296776895414,279.96770049632084,169.70416097240218,38.300302353987455,15.038171893425826,87.1635185277766,28.720757622445795,105.35358826236471,125.21547836118904,26.117631659426554,-125.69215054676302,0
439,163.0453339318874,-52.64171350504729,2025-05-01 04:50:45.393351168,60796.219583250124,30.0,g,326.47548884598916,326.47548884598916,2,1.4788725166517842,0.5477175500433865,1.0148841671834843,0.886234785424824,22.12853503009732,0,4.543307347515244,34.0,2.8178961378046425,24.499679292420637,42.54669158579534,224.45883455292145,85.66575734864311,0.0,-49.97963569579938,-74.6154985781099,"pair_33, ug, b",,-1,59,1,221.31599223336457,52.14124619463224,43.83296776895414,279.91308639947005,169.18190934508954,38.3007285052726,15.038307105875969,87.17259012594894,28.72004485676984,104.5999179677262,122.69856375354539,26.1217455467596,-128.31132882945244,0
440,164.81690797775,-55.595276544908366,2025-05-01 04:51:23.934605056,60796.219583250124,30.0,g,331.41493752411446,331.41493752411446,2,1.462013095014866,0.5477175500433865,1.0079263336458488,0.8805154462568877,22.137938869940697,0,4.541254129398032,34.0,3.1304980209927584,24.51422246736201,43.15610251302343,220.31163286568759,81.53917681851473,0.0,-50.10904945031745,-74.59747918978648,"pair_33, ug, b",,-1,60,1,221.4770204683446,52.9541143426292,43.83296776895414,279.8582582655138,168.66343625102846,38.30115463428939,15.038442310293084,87.1816658524682,28.719333886495484,106.87899015437377,122.60085637511659,26.125861666882738,-132.4683913393788,0
441,163.0740504874256,-60.65038273991035,2025-05-01 04:52:02.863788800,60796.219583250124,30.0,g,334.7521618845213,334.7521618845213,2,1.5151691752067868,0.521053591932948,0.9965487984426213,0.8711631123198348,22.12871739378147,0,4.92918404498117,34.0,5.137740602607891,24.511783461494797,41.299286110678096,213.81674995678964,78.78932980051025,0.0,-50.23979538191257,-74.57796273638743,"pair_33, ug, b",,-1,61,1,221.63966950287576,53.541491685031524,43.83296776895414,279.8026578642836,168.14348892733395,38.3015850528667,15.038578874741933,87.19083761057495,28.718617544091696,108.30008641763575,119.74403958813087,26.130021706050464,-138.98145572834613,0
442,165.08812936916993,-63.68326169665015,2025-05-01 04:52:41.416418048,60796.219583250124,30.0,g,339.76863943822366,339.76863943822366,2,1.5110512286159559,0.521053591932948,0.9949228539877548,0.8698265859779345,22.134114018941837,0,4.552629237382624,34.0,3.1749255379116543,24.516429015873513,41.43660284444765,209.61857623657443,74.37624478768669,0.0,-50.36930593860101,-74.55733190271896,"pair_33, ug, b",,-1,62,1,221.80074526467104,54.14488422591034,43.83296776895414,279.7473767938475,167.6322161140313,38.302011308522665,15.038714117394232,87.19992528923883,28.71790989774163,110.43344939845326,119.272750290606,26.134143971256066,-143.200106438703,0
443,162.13905318974363,-68.90375548463933,2025-05-01 04:53:20.287161344,60796.219583250124,30.0,g,341.0394361266461,341.0394361266461,2,1.5966183795602231,0.521053591932948,1.0283538269990842,0.8973068457932472,22.11832226010135,0,4.870743369202588,34.0,5.351917418001232,24.456419404798467,38.77941277671946,203.51964578639826,73.29467787989672,0.0,-50.499914666199494,-74.53521791430059,"pair_33, ug, b",,-1,63,1,221.96315013037028,54.33411400654285,43.83296776895414,279.6914192806413,167.120331858735,38.30244108183127,15.038850475149346,87.2090926263535,28.717198192552086,111.48210221364607,115.82606014039618,26.13830273476869,-149.32454775718003,0
444,160.4545289314274,-65.7693634270668,2025-05-01 04:53:58.818245632,60796.219583250124,30.0,g,336.6302479529452,336.6302479529452,2,1.5931929121938553,0.5388234072166649,1.04977269008258,0.9149131512478806,22.110935487725513,0,4.531084578202569,34.0,3.200589725343713,24.432031546997326,38.87845573988739,207.64347325022385,77.58596153867809,0.0,-50.62941137235985,-74.51199607509066,"pair_33, ug, b",,-1,64,1,222.12413587619702,54.21620949162331,43.83296776895414,279.63573224849534,166.61643002160326,38.30286710014536,15.038985640554783,87.21818448811797,28.716494470558356,109.53197293868263,116.58603566634933,26.14242761970905,-145.222162782363,0
445,158.85186197374574,-62.65205460061901,2025-05-01 04:54:37.347454720,60796.219583250124,30.0,g,332.2276563958344,332.2276563958344,2,1.5999902131311927,0.5388234072166649,1.0524576923141535,0.9171202230822342,22.105041631612643,0,4.529209282582334,34.0,3.1940726294105346,24.42561697800132,38.682468053462614,211.7539374947697,81.74978101805377,0.0,-50.75893090427753,-74.4874800837241,"pair_33, ug, b",,-1,65,1,222.2851137871264,53.9774374138882,43.83296776895414,279.57983024260324,166.1159807416201,38.30329309815785,15.039120798552021,87.22728051730193,28.71579253914483,107.44295321683875,117.12768235544262,26.14655475429149,-141.12982097997502,0
446,161.27152225329624,-57.62909203387027,2025-05-01 04:55:16.239694336,60796.219583250124,30.0,g,329.9434894210864,329.9434894210864,2,1.5418974024862822,0.47674312466380786,0.952658515309725,0.835085299584594,22.115322364698976,0,4.892239582799003,34.0,5.164480834319813,24.550017172367625,40.43248619054498,218.03339946719151,83.79092841714392,0.0,-50.88970033746764,-74.46141948291923,"pair_33, ug, b",,-1,66,1,222.44760846655097,53.7344178382303,43.83296776895414,279.5231805751782,165.61422515053334,38.303723110453355,15.039257229195297,87.23646692662271,28.715085775171236,106.05983986643412,120.03471340497929,26.150723260697074,-134.86382236223017,0
447,159.66578262044501,-54.617401557275336,2025-05-01 04:55:54.752592128,60796.219583250124,30.0,g,325.37368295927695,325.37368295927695,2,1.5665480189066068,0.47674312466380786,0.9617677155887164,0.8425730622139249,22.10301890670814,0,4.512898137612074,34.0,3.141647686733231,24.529849268658364,39.668611239370534,222.05111599173816,87.84545896148991,0.0,-51.019223535477494,-74.43431254060918,"pair_33, ug, b",,-1,67,1,222.6085182272634,53.21914192076685,43.83296776895414,279.4668645361151,165.12067104454232,38.304148928986606,15.039392328306453,87.24556836383981,28.714387668180827,103.78780064664237,120.1712755433759,26.154853569203027,-130.85831600634754,0
448,161.4806827129828,-49.67586502552805,2025-05-01 04:56:33.672339968,60796.219583250124,30.0,g,321.8251837683837,321.8251837683837,2,1.5320329922057874,0.521053591932948,1.003189007571926,0.8766213642241233,22.106532734544814,0,4.919748057535551,34.0,5.065022907986095,24.49275063294894,40.74755753768773,228.50502921208252,90.7074243856468,0.0,-51.15014458138463,-74.4056045069981,"pair_33, ug, b",,-1,68,1,222.77112783778523,52.53260815403052,43.83296776895414,279.4097320941288,164.62517753425487,38.304579246303014,15.039528853761466,87.25477062845499,28.713683969098344,102.23946856736669,122.67067977853327,26.15902999745582,-124.40880894862737,0
